"channel","scenario","scenario_label","effect_label","effect","replicate","seed","known_role_instability","family","scale","score","null_threshold_95","null_median","null_mad","detected"
"estimated_role_instability","directional_shift","Directional asymmetry shift","small",0.25,149,20762966,0,"structural roles","label-invariant partition",0.927868980596803,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,141,20462958,0,"structural roles","label-invariant partition",0.913290954820915,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,128,20862945,0,"structural roles","label-invariant partition",0.937177635650918,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,134,20462951,0,"structural roles","label-invariant partition",0.96331724329652,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,34,20463851,0,"structural roles","label-invariant partition",0.914861877743959,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","medium",0.5,35,20763852,0,"structural roles","label-invariant partition",1.00077056494856,0.991691287431846,0.94573268599011,0.0218816600202011,TRUE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,77,20463894,0,"structural roles","label-invariant partition",0.953925334710644,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,64,20862881,0,"structural roles","label-invariant partition",0.941774672391502,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","density_shift","Global density shift","small",0.25,106,20562923,0,"structural roles","label-invariant partition",0.754472744521893,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,170,20462987,0,"structural roles","label-invariant partition",0.96747762020432,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","small",0.25,171,20762988,0,"structural roles","label-invariant partition",0.93357248956603,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,163,20462980,0,"structural roles","label-invariant partition",0.900341327627634,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,150,20862967,0,"structural roles","label-invariant partition",1.0006518533159,0.991691287431846,0.94573268599011,0.0218816600202011,TRUE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,6,20463823,0,"structural roles","label-invariant partition",0.825773073420528,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,43,20862860,0,"structural roles","label-invariant partition",0.942468797444545,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,199,20463016,0,"structural roles","label-invariant partition",0.922152808741089,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","small",0.25,200,20763017,0,"structural roles","label-invariant partition",0.979204200727761,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,86,20862903,0,"structural roles","label-invariant partition",0.95628268533947,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,142,20462959,0,"structural roles","label-invariant partition",0.957265886946992,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,129,20862946,0,"structural roles","label-invariant partition",0.951348747591522,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,135,20462952,0,"structural roles","label-invariant partition",0.974134370983033,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,35,20463852,0,"structural roles","label-invariant partition",0.946443187858103,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","medium",0.5,36,20763853,0,"structural roles","label-invariant partition",0.857532033292173,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,78,20463895,0,"structural roles","label-invariant partition",0.947886086641218,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,65,20862882,0,"structural roles","label-invariant partition",0.932322525696387,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","density_shift","Global density shift","small",0.25,107,20562924,0,"structural roles","label-invariant partition",0.971754189921151,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,171,20462988,0,"structural roles","label-invariant partition",0.94750036275514,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","small",0.25,172,20762989,0,"structural roles","label-invariant partition",0.935681954083769,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,164,20462981,0,"structural roles","label-invariant partition",0.989091101191262,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,151,20862968,0,"structural roles","label-invariant partition",0.957405734223704,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,7,20463824,0,"structural roles","label-invariant partition",0.852176043207031,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,44,20862861,0,"structural roles","label-invariant partition",0.920175619112112,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,200,20463017,0,"structural roles","label-invariant partition",0.999367014373475,0.991691287431846,0.94573268599011,0.0218816600202011,TRUE
"estimated_role_instability","directional_shift","Directional asymmetry shift","medium",0.5,1,20763818,0,"structural roles","label-invariant partition",0.922928195352977,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,87,20862904,0,"structural roles","label-invariant partition",0.913647927456674,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,143,20462960,0,"structural roles","label-invariant partition",0.966861737097919,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,130,20862947,0,"structural roles","label-invariant partition",0.981994109788994,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,136,20462953,0,"structural roles","label-invariant partition",0.930393198439799,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,36,20463853,0,"structural roles","label-invariant partition",0.964567038745579,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","medium",0.5,37,20763854,0,"structural roles","label-invariant partition",0.948395123578759,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","medium",0.5,79,20463896,0,"structural roles","label-invariant partition",0.909662275158784,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,66,20862883,0,"structural roles","label-invariant partition",0.982004951018767,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","density_shift","Global density shift","small",0.25,108,20562925,0,"structural roles","label-invariant partition",0.86374034093084,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,172,20462989,0,"structural roles","label-invariant partition",0.811864652486382,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","directional_shift","Directional asymmetry shift","small",0.25,173,20762990,0,"structural roles","label-invariant partition",0.942600714214575,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","global_scale","Global volume scaling","small",0.25,165,20462982,0,"structural roles","label-invariant partition",0.945333399580031,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
"estimated_role_instability","local_block_shock","Localized block-pair shock","small",0.25,152,20862969,0,"structural roles","label-invariant partition",0.955545543688548,0.991691287431846,0.94573268599011,0.0218816600202011,FALSE
