"from_year","to_year","transition","analysis_dimension","estimator","fixed_K","family","scale","channel","score","evidence_percentile","robust_z"
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",69.1461535618411,0.823529411764706,1.53764316020767
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.57886495734911,0.764705882352941,1.30245056986911
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",4.57024719927788,0.941176470588235,3.48975099548112
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.39980597523525,0.941176470588235,3.46903519296794
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.201594293568184,0.941176470588235,5.63665628461298
2018,2019,"2018-2019","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.36097234224378,0.941176470588235,5.72260994590967
2018,2019,"2018-2019","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.286191411905612,0.176470588235294,-1.51363758564659
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",78.9811933556121,0.705882352941177,1.00038964217801
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.92758712030003,0.470588235294118,-0.0710494825734668
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",3.06048798676573,0.529411764705882,0.078454638129427
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.19572864552004,0.88235294117647,2.56086489612647
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.230753468944343,0.823529411764706,1.05413751855899
2018,2019,"2018-2019","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.243056135498455,0.588235294117647,0.381365273012252
2018,2019,"2018-2019","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.691132079998507,0.0588235294117647,-2.0362066971862
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",81.0963740943513,0.764705882352941,2.65939699420201
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.82175656513354,0.705882352941177,1.02714012256471
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.99274396192175,0.470588235294118,-0.131744857976043
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.36482681522875,0.88235294117647,7.37767014529668
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.22193129963083,0.941176470588235,1.92597768922094
2018,2019,"2018-2019","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.158059216602188,0.823529411764706,1.43651650127044
2018,2019,"2018-2019","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.80598820994325,0.294117647058824,-1.11445486440144
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.211113818543465,0.941176470588235,3.22668388857447
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00571428571428571,0.647058823529412,0.506666666666666
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.0322871125909931,0.88235294117647,4.20282147432084
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.00360026766250487,0.823529411764706,5.18692691463433
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0122718513091498,0.647058823529412,0.256549354615784
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.107042448324618,0.941176470588235,3.24487477711002
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.011398846844722,0.705882352941177,0.964340827916036
2019,2020,"2019-2020","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.00926884469070111,0.705882352941177,2.87884148121048
2019,2020,"2019-2020","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",2024.32568968119,0.470588235294118,-0.0544182284296096
2019,2020,"2019-2020","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",216.535039947797,0.88235294117647,2.0948103093164
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",55.9149899194098,0.588235294117647,0.45237708890936
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.94946810812116,0.764705882352941,1.24935672947663
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.54399317615294,0.764705882352941,0.999187133167451
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.62050429604629,0.823529411764706,5.48203284503698
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.185221511418162,0.823529411764706,0.943916713952925
2019,2020,"2019-2020","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.151939556458484,0.647058823529412,0.928573279031428
2019,2020,"2019-2020","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.767552335337544,0.0588235294117647,-2.76364256314222
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",45.4867277836769,0.529411764705882,0.0639346621447166
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.97236274457511,0.823529411764706,1.84083915013146
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.64255359555774,0.823529411764706,1.03820614132892
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.59144911968624,0.764705882352941,1.41542489000533
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0965352629489033,0.764705882352941,1.39048041089151
2019,2020,"2019-2020","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.128622443386715,0.764705882352941,0.888296723678173
2019,2020,"2019-2020","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.0821821060826464,0.411764705882353,-0.125798146229753
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",62.8695264676184,0.588235294117647,0.171634119993685
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.26635704813158,0.88235294117647,1.32119365056589
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",3.21775665000694,0.823529411764706,1.7001448269452
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.95528003965363,0.764705882352941,1.92257033057381
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.136175157143618,0.764705882352941,0.835904294744772
2019,2020,"2019-2020","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.193845958769705,0.823529411764706,1.07027983614398
2019,2020,"2019-2020","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.386890537834933,0.588235294117647,0.701471392423252
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",26.7325599722555,0.352941176470588,-0.466118453668121
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.40432108843529,0.705882352941177,0.583182029428653
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.41976311202432,0.647058823529412,0.560673162467977
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",2.26860755003551,0.647058823529412,0.408209747520624
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.15202299037324,0.764705882352941,8.19002395876247
2019,2020,"2019-2020","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.301647240452782,0.764705882352941,8.11322833082662
2019,2020,"2019-2020","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0.0781817192578367,0.764705882352941,0
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",38.7830327968575,0.470588235294118,-0.142858237676699
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.40379780838452,0.705882352941177,1.04001571682361
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.40264662245034,0.647058823529412,0.675065980155706
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.38087446326558,0.823529411764706,2.26932364589124
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0838739358872776,0.588235294117647,0.450645494859724
2019,2020,"2019-2020","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.167516637050316,0.764705882352941,1.06497824177659
2019,2020,"2019-2020","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.029094585406478,0.0588235294117647,-3.86133527950568
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",59.0332870931577,0.588235294117647,0.0632704132162557
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",3.70201154473837,0.764705882352941,0.801507070915836
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.95532225374919,0.470588235294118,-0.078454638129427
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.96168454462772,0.823529411764706,2.30195318583173
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.197696776455456,0.352941176470588,-0.107149277613183
2019,2020,"2019-2020","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.212718432753545,0.352941176470588,-0.399074722306687
2019,2020,"2019-2020","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.715641354732467,0.176470588235294,-1.07939273940125
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",55.9149899194098,0.588235294117647,0.45237708890936
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.94946810812116,0.764705882352941,1.24935672947663
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.54399317615294,0.764705882352941,0.999187133167451
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.62050429604629,0.823529411764706,5.48203284503698
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.185221511418162,0.823529411764706,0.943916713952925
2019,2020,"2019-2020","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.151939556458484,0.647058823529412,0.928573279031428
2019,2020,"2019-2020","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.767552335337544,0.0588235294117647,-2.76364256314222
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.0624747474671814,0.529411764705882,0.16768307628401
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00857142857142856,0.88235294117647,1.28
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.0395903051309106,0.941176470588235,5.49426937398224
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.00153475395195679,0.647058823529412,1.18662221059334
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0469189726339254,0.941176470588235,4.92735921723198
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.0413903218780136,0.588235294117647,0.445456682729672
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.0126029588211019,0.764705882352941,1.25651339436108
2020,2021,"2020-2021","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.00359759788973008,0.470588235294118,-0.118787871360604
2020,2021,"2020-2021","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",3438.36830717975,0.823529411764706,0.991344154789995
2020,2021,"2020-2021","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",205.029274175418,0.823529411764706,1.8828298125552
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",82.8809721181254,0.823529411764706,2.81580791006163
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.49970801485637,0.588235294117647,0.466779371849844
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.1211765290558,0.529411764705882,0.131744857976043
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.42200643775342,1,7.52329495507885
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.198719600106872,0.88235294117647,1.305017847664
2020,2021,"2020-2021","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.18675416824894,0.941176470588235,3.81825108442993
2020,2021,"2020-2021","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.834132689777397,0.647058823529412,0.0931547036410872
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",72.942733969422,0.764705882352941,1.10682536173735
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.76245615795847,0.529411764705882,0.342515143583656
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.11243411052312,0.705882352941177,0.413917292743943
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.19828573706907,0.941176470588235,1.84794434629383
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.121418749392404,0.88235294117647,2.34072587407238
2020,2021,"2020-2021","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.18076187334486,0.88235294117647,2.16778749347192
2020,2021,"2020-2021","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.321953642135849,0.941176470588235,2.82944950676444
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",85.74083494853,0.823529411764706,1.7668710757459
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.35038000098172,0.588235294117647,0.247464626939018
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.88852054552598,0.235294117647059,-0.717349307080445
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.73899910102048,0.941176470588235,2.67189788339988
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.174535778983792,1,2.08380535985885
2020,2021,"2020-2021","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.159105515730884,0.529411764705882,0.15449239983356
2020,2021,"2020-2021","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.638583841920104,1,2.28640608224814
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",391.958588608949,0.88235294117647,15.1243101847786
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",9.72261217452555,0.88235294117647,6.63454950680624
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",12.9393033769277,0.941176470588235,9.20797596553127
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",36.2861010523819,1,37.0851752977056
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.8955565142591,0.941176470588235,55.7984491106414
2020,2021,"2020-2021","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",1.21694274451403,0.941176470588235,37.4163976548335
2020,2021,"2020-2021","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0.902306036427383,0.941176470588235,0
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",67.8490017262171,0.764705882352941,1.46584996444539
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.94219378504628,0.588235294117647,0.348047036540338
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.34478268353245,0.588235294117647,0.599928169462623
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.57916853160898,0.88235294117647,2.50279928258887
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.127170453578121,0.823529411764706,2.35801489405986
2020,2021,"2020-2021","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.169805105100976,0.823529411764706,1.12007530565481
2020,2021,"2020-2021","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.300256376544833,0.294117647058824,-1.38520237507887
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",81.0777994883829,0.764705882352941,1.09888468705782
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.71736327030962,0.411764705882353,-0.307912102372583
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.59126959009493,0.352941176470588,-0.621628144704185
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.28823556039207,1,2.66320083816598
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.214905047983575,0.647058823529412,0.497380002418939
2020,2021,"2020-2021","resolution","block",8,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.233375999002774,0.529411764705882,0.132342934541229
2020,2021,"2020-2021","resolution","block",8,"structural roles","label-invariant partition","estimated_role_instability",0.776037043609806,0.764705882352941,1.27838564184989
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",82.8809721181254,0.823529411764706,2.81580791006163
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.49970801485637,0.588235294117647,0.466779371849844
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.1211765290558,0.529411764705882,0.131744857976043
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.42200643775342,1,7.52329495507885
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.198719600106872,0.88235294117647,1.305017847664
2020,2021,"2020-2021","resolution","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.18675416824894,0.941176470588235,3.81825108442993
2020,2021,"2020-2021","resolution","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.834132689777397,0.647058823529412,0.0931547036410872
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_total_weight",0.0639203034151521,0.588235294117647,0.197432702590435
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_edge_density",0.00781609195402298,0.764705882352941,1.07555555555555
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_weighted_reciprocity",0.0421159494416701,1,5.94088748278797
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_in_strength_gini",0.000124494303462175,0,-1.54464424238762
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_out_strength_gini",0.0319859715966144,0.88235294117647,2.91422779803804
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_effective_destinations",0.000778907359141989,0,-1.28622109826307
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_top10_destination_share",0.00469663194975312,0.235294117647059,-0.661922646861973
2021,2022,"2021-2022","conventional",,,"conventional indicator","native indicator scale","indicator_binary_transitivity",0.0112990491438479,0.764705882352941,3.95193892768931
2021,2022,"2021-2022","adjacency benchmark",,,"adjacency benchmark","raw weighted scale","singular_spectrum_raw",442.441809919306,0,-1.22430846766644
2021,2022,"2021-2022","adjacency benchmark",,,"adjacency benchmark","unit-mean shape","singular_spectrum_shape",164.29963733272,0.764705882352941,1.13243311392384
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",47.0869859640381,0.352941176470588,-0.321352437559484
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.83951620958373,0.294117647058824,-0.681946729540716
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.44221896857849,0.117647058823529,-1.26119105186181
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",5.14244888031755,0.764705882352941,4.26452342634854
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.153420231365212,0.588235294117647,0.0931682453798012
2021,2022,"2021-2022","estimator","block",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.13172549203419,0.294117647058824,-0.749231824048613
2021,2022,"2021-2022","estimator","block",13,"structural roles","label-invariant partition","estimated_role_instability",0.829463977136425,0.411764705882353,-0.107168133693367
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",41.6902663148893,0.352941176470588,-0.0802703737361363
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.79924342022226,0.588235294117647,0.388071750014851
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.98834472037667,0.529411764705882,0.267784911869318
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",4.80300814848263,0.823529411764706,1.56621242240997
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.121687681535465,0.941176470588235,2.35099579944751
2021,2022,"2021-2022","estimator","smooth",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.182419829689851,0.941176470588235,2.20847339743828
2021,2022,"2021-2022","estimator","smooth",13,"structural roles","label-invariant partition","estimated_role_instability",0.312294439841249,0.823529411764706,2.71039728154709
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",61.5833831523689,0.529411764705882,0.0819276937701087
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.93285942479825,0.470588235294118,-0.241962441134948
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.91589760570889,0.294117647058824,-0.667558391699851
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",6.24950814084957,0.88235294117647,2.20388698332601
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.136748651826699,0.823529411764706,0.854560525836013
2021,2022,"2021-2022","estimator","spectral",13,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.181183045146569,0.705882352941177,0.736474732098722
2021,2022,"2021-2022","estimator","spectral",13,"structural roles","label-invariant partition","estimated_role_instability",0.434401942352627,0.764705882352941,1.00065485086327
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",392.452747055986,0.941176470588235,15.1454043604412
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",10.2551182869207,0.941176470588235,7.07486953946765
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",12.8716209467576,0.88235294117647,9.15233945924015
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",36.2800480706664,0.941176470588235,37.0786490966545
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.888063833313331,0.88235294117647,55.3186930155439
2021,2022,"2021-2022","resolution","block",2,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",1.13118540232116,0.88235294117647,34.6708778659737
2021,2022,"2021-2022","resolution","block",2,"structural roles","label-invariant partition","estimated_role_instability",0.886184609169865,0.88235294117647,0
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",24.6581078546704,0.235294117647059,-0.924627552303018
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",1.07240830705103,0.235294117647059,-0.955807087142003
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",1.40099293302178,0.235294117647059,-0.625607059111659
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_frobenius_shape",3.66234861794065,0.764705882352941,1.42331609446809
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_cut_shape",0.0870651369047019,0.705882352941177,0.591229530065374
2021,2022,"2021-2022","resolution","block",4,"fitted-kernel distance","unit-mean shape","graphon_wasserstein_shape",0.150973056107967,0.647058823529412,0.666675658661156
2021,2022,"2021-2022","resolution","block",4,"structural roles","label-invariant partition","estimated_role_instability",0.292318698546316,0.235294117647059,-1.45768583815957
2021,2022,"2021-2022","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_frobenius_raw",46.7118287705476,0.294117647058824,-0.515571063731215
2021,2022,"2021-2022","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_cut_raw",2.16489327529431,0.352941176470588,-0.930389002047373
2021,2022,"2021-2022","resolution","block",8,"fitted-kernel distance","raw weighted scale","graphon_wasserstein_raw",2.59024889798115,0.294117647058824,-0.623151036774271
